make,address,all,num3d,our,over,remove,internet,order,mail,receive,will,people,report,addresses,free,business,email,you,credit,your,font,num000,money,hp,hpl,george,num650,lab,labs,telnet,num857,data,num415,num85,technology,num1999,parts,pm,direct,cs,meeting,original,project,re,edu,table,conference,charSemicolon,charRoundbracket,charSquarebracket,charExclamation,charDollar,charHash,capitalAve,capitalLong,capitalTotal,type,
2403,3.030698293,-0.165053972,-0.556700071,-0.046894487,1.067305489,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.356016011,-0.167874867,0.183408793,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,3.857050603,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.170033875,-0.155180808,0.123737472,-0.30832143,-0.103037206,-0.091855208,-0.211260259,-0.399587934,0
2404,2.015495008,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,1.054078922,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.530616617,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,2.408286325,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.119274531,-0.236915585,-0.404535589,0
2405,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.755043761,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.474293841,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,2.14227837,2.485600226,0.262137979,1.29072841,1.215324826,1.570346867,1.872237793,2.35255102,-0.174901247,2.343832724,1.342554955,1.794540091,-0.323420461,-0.059829734,-0.180891683,2.158135966,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.512783338,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.821028887,-0.155180808,-0.035640389,-0.30832143,-0.103037206,-0.016562377,-0.093245761,-0.259404374,0
2406,-0.342396492,-0.165053972,0.117711908,-0.046894487,0.041302666,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.234074692,0.817412469,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.744643166,-0.167874867,-0.391203434,-0.118158666,-0.290177664,-0.212971241,-0.125350488,0.478734802,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,0.602358238,2.132587667,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,1.313162922,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.036875804,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.089554506,-0.195867064,-0.157152837,0
2407,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.06640481,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,3.146185182,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,2.148695371,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.035640389,-0.30832143,-0.103037206,-0.074332054,-0.206129194,-0.355059039,0
2408,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.06640481,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,0.736228814,1.707658011,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,6.247033882,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.1163435,-0.221522389,-0.417729336,0
2409,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,0.075148519,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.039407059,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,1.444073995,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,1.124594957,-0.32987644,-0.30832143,-0.103037206,-0.054193034,-0.124032152,-0.261053593,0
2410,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,7.895934531,-0.371324027,-0.296827265,0.253334784,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,2.866244311,1.414520364,0.223531286,1.179323529,1.114200083,4.789220042,1.723499282,2.169935351,-0.174901247,2.161708425,1.229828066,1.645517359,-0.323420461,-0.059829734,1.567552913,1.986666234,-0.120891545,-0.172581204,-0.205970727,-0.127329481,0.45347647,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.066466487,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.029925358,-0.000886589,-0.236315318,0
2411,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,2.696678455,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,2.885058024,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.1163435,-0.247177715,-0.437519956,0
2412,2.834207335,-0.165053972,1.367357634,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.70285218,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.060195278,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.126363171,-0.30832143,-0.103037206,-0.094754722,-0.211260259,-0.369902004,0
2413,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,0.883381929,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.094814841,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.677055835,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.053552213,-0.299207413,0.04534655,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,3.962479928,-0.145199366,-0.198045864,-0.242103908,1.849202113,-0.059829734,1.935646512,-0.185283711,-0.120891545,-0.172581204,3.904626204,-0.127329481,0.156942135,-0.197366029,-0.071380146,-0.111534108,0.511047208,0.088659498,-0.155180808,-0.130041122,-0.30832143,0.085623543,-0.089775121,-0.200998129,-0.219823134,0
2414,-0.342396492,-0.165053972,-0.556700071,-0.046894487,0.338694789,1.621840943,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.636299372,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.018079354,-0.167874867,-0.224649165,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,0.531626296,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,1.069634542,0.221817569,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.444116829,0
2415,-0.342396492,-0.110814591,-0.27900102,-0.046894487,-0.256089457,-0.094589529,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.92642406,-0.079490812,0.242773091,-0.190093744,-0.30134485,1.097641609,-0.347838112,-0.857288718,-0.167874867,-0.67434569,-0.118158666,-0.090341197,-0.212971241,1.484127514,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.068244055,0.172504257,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.186573683,0.140443193,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.092706152,-0.134294282,0.9428758,0
2416,-0.342396492,-0.165053972,-0.556700071,-0.046894487,6.970539125,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.053310573,-0.221522389,-0.432572301,0
2417,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.520249497,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,1.448228376,4.165504429,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,0.722557064,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.262504757,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.108905614,-0.206129194,-0.261053593,0
2418,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.096931241,-0.167874867,3.048142215,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.214622049,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.132101731,-0.26257091,-0.440818393,0
2419,1.39327364,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.613089397,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.789701387,-0.167874867,-0.457825141,-0.118158666,-0.290177664,-0.212971241,0.634514591,0.602754575,0.330442127,0.752271486,0.726555235,0.935331071,1.153334989,1.46990862,3.206958148,1.463565278,0.797708324,1.074263554,1.56581656,-0.059829734,1.659576313,1.329365593,-0.120891545,-0.172581204,3.368461387,-0.127329481,0.493014382,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.009669488,-0.155180808,-0.218311938,-0.30832143,-0.103037206,-0.093494064,-0.206129194,-0.092833321,0
2420,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,1.071083437,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.048316296,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,1.498039837,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.242696111,1.289137556,-0.32987644,-0.30832143,-0.103037206,-0.025166372,-0.098376826,-0.228069226,0
2421,1.557016106,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.044445009,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.609468503,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,0.724262435,1.019911995,0.29480518,0.845108887,0.810825854,1.044816553,1.277283748,1.622088344,2.991094783,1.615335527,0.891647398,1.198449164,1.04627638,-0.059829734,1.153447614,1.472257037,-0.120891545,-0.172581204,2.385492556,-0.127329481,0.275555869,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.017067158,-0.155180808,-0.203600135,-0.30832143,-0.103037206,-0.100585268,-0.206129194,-0.312179362,0
2422,0.672806793,0.075149002,1.307850695,-0.046894487,-0.464263943,1.913999321,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.268889654,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,0.657793959,-0.167874867,-0.416186574,-0.118158666,-0.290177664,-0.212971241,0.79606071,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,0.737347563,-0.172581204,-0.205970727,-0.127329481,0.008674967,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.21218202,-0.30832143,-0.103037206,-0.08898721,-0.036804045,-0.170346584,0
2423,0.050585425,-0.165053972,-0.318672313,-0.046894487,-0.285828669,0.088009457,-0.291762175,-0.262533024,3.553037534,-0.371324027,-0.296827265,-0.210864717,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.66579128,-0.167874867,-0.474480568,-0.118158666,-0.290177664,-0.212971241,0.030212442,0.512558376,-0.192233098,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,0.47268885,-0.145199366,-0.198045864,-0.242103908,-0.040034908,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,0.322113257,0.044273475,0.146480622,-0.32987644,-0.174110717,-0.103037206,-0.033329136,0.132521104,0.596539948,0
2424,-0.178654026,-0.165053972,-0.358343606,-0.046894487,-0.464263943,0.014969863,-0.291762175,-0.137866958,1.435426602,-0.371324027,-0.296827265,-0.315309604,-0.312021293,-0.174908156,-0.190093744,-0.30134485,0.534648703,-0.347838112,-0.817862775,-0.167874867,-0.591068556,-0.118158666,-0.290177664,-0.212971241,-0.035602644,0.309616929,-0.213021317,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,0.508666077,-0.145199366,-0.198045864,0.701706725,0.172504257,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,1.10659988,-0.011209055,0.557837118,-0.32987644,-0.251383552,-0.103037206,-0.046534534,0.281321992,1.818610743,0
2425,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,0.613089397,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,1.74988043,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.284697769,-0.155180808,-0.065063994,-0.30832143,0.400058126,-0.095353535,-0.236915585,-0.402886371,0
2426,2.113740488,-0.165053972,0.177218848,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,0.917068389,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.305325512,-0.167874867,0.882936722,-0.118158666,-0.290177664,-0.212971241,0.119960286,0.117950006,0.327472382,0.455191804,0.456889253,0.584977528,0.756698959,0.982933502,-0.174901247,0.977900479,0.497103286,0.676869603,1.447739247,-0.059829734,0.670324765,0.872112973,-0.120891545,-0.172581204,11.54497485,-0.127329481,0.443591993,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.613894111,-0.155180808,-0.255091444,-0.30832143,-0.103037206,-0.103642365,-0.200998129,-0.272598121,0
2427,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,0.760888283,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,-0.67434569,-0.118158666,-0.290177664,-0.212971241,0.987522777,2.181188055,0.208682558,3.853040669,2.310842877,1.373272999,1.649130026,2.078627517,-0.174901247,2.070646275,3.935273407,1.571005993,1.400508321,-0.059829734,1.498535363,1.900931368,-0.120891545,0.779403009,3.055698577,-0.127329481,0.423823037,-0.197366029,-0.071380146,-0.111534108,-0.158436141,1.538602935,5.932895335,-0.32987644,-0.30832143,0.155497895,-0.089522989,-0.206129194,-0.257755156,0
2428,1.884501036,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,1.946846231,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.164518572,-0.167874867,1.041163277,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.178985102,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,15.16408736,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,0.713762664,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.128162173,-0.257439845,-0.437519956,0
2429,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,1.365768832,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.305325512,-0.167874867,0.258358214,-0.118158666,-0.290177664,-0.212971241,-0.328778934,-0.299207413,0.104741462,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,1.916379194,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.08100178,-0.30832143,0.36977924,-0.093588613,-0.165080673,-0.401237152,0
2430,-0.342396492,-0.165053972,-0.556700071,-0.046894487,-0.464263943,-0.35022811,-0.291762175,-0.262533024,-0.323267223,-0.371324027,-0.296827265,-0.628644267,-0.312021293,-0.174908156,-0.190093744,-0.30134485,-0.321100514,-0.347838112,-0.936140605,-0.167874867,2.93988194,-0.118158666,-0.290177664,-0.212971241,4.870612827,-0.299207413,-0.227870045,-0.231804961,-0.16671333,-0.22521504,-0.16052186,-0.143196457,-0.174901247,-0.145199366,-0.198045864,-0.242103908,-0.323420461,-0.059829734,-0.180891683,-0.185283711,-0.120891545,-0.172581204,-0.205970727,-0.127329481,-0.297743847,-0.197366029,-0.071380146,-0.111534108,-0.158436141,-0.514250655,-0.155180808,-0.32987644,-0.30832143,-0.103037206,-0.09664571,-0.236915585,-0.439169174,0
